  -0.4808800389   -0.4800148015    1.9004399790
   0.6461096645    0.7105326695    1.7783358383
   0.5664337280    0.9470024222    1.7783358383
   0.4377865638    1.1608156725    1.7783358383
   0.2661835702    1.3419747502    1.7783358383
   0.0596487126    1.4820088583    1.7783358383
  -0.1721606687    1.5743701575    1.7783358383
  -0.4184054246    1.6147399361    1.7783358383
  -0.6675714240    1.6012305482    1.7783358383
  -0.9080079418    1.5344736776    1.7783358383
  -1.1284724335    1.4175908016    1.7783358383
  -1.3186562247    1.2560472333    1.7783358383
  -0.9080079418   -0.6095467238    1.7783358383
  -0.6675714240   -0.6763035943    1.7783358383
   0.3325887237    1.5396702076    1.6325047649
   0.1208016549    1.6708032088    1.6325047649
  -0.3563312266    1.8065592182    1.6325047649
  -0.6054288512    1.8065592182    1.6325047649
  -0.8502851153    1.7607876498    1.6325047649
  -1.0825617326    1.6708032088    1.6325047649
  -1.2943488015    1.5396702076    1.6325047649
  -1.0225335597    1.8906864326    1.4649188739
  -1.2446223625    1.7853039854    1.4649188739
  -1.2510858506    1.9605236011    1.2778444769
  -1.4609973541    1.8324164602    1.2778444769
   0.8716404462    1.1723209875   -1.4172960052
   0.7402565086    1.3800880625   -1.4172960052
   0.7778213115    0.9500869779   -1.5848818962
   0.6667889459    1.1730700274   -1.5848818962
   0.5166740895    1.3718542230   -1.5848818962
  -0.8502851153    1.7607876498   -1.5848818962
  -1.0825617326    1.6708032088   -1.5848818962
  -0.8502851153   -0.8358606959   -1.5848818962
   0.6461096645    0.7105326695   -1.7307129696
   0.5664337280    0.9470024222   -1.7307129696
   0.4377865638    1.1608156725   -1.7307129696
   0.2661835702    1.3419747502   -1.7307129696
   0.0596487126    1.4820088583   -1.7307129696
  -0.1721606687    1.5743701575   -1.7307129696
  -0.4184054246    1.6147399361   -1.7307129696
  -0.6675714240    1.6012305482   -1.7307129696
  -0.9080079418    1.5344736776   -1.7307129696
  -1.1284724335    1.4175908016   -1.7307129696
  -0.9080079418   -0.6095467238   -1.7307129696
  -0.6675714240   -0.6763035943   -1.7307129696
   0.4294840710    0.7063948050   -1.8528171103
   0.3353300927    0.9337026161   -1.8528171103
   0.1855527429    1.1288962587   -1.8528171103
  -0.0096408997    1.2786736086   -1.8528171103
  -0.2369487108    1.3728275868   -1.8528171103
  -0.4808800389    1.4049417554   -1.8528171103
  -0.7248113669    1.3728275868   -1.8528171103
  -0.9521191781    1.2786736086   -1.8528171103
  -1.1473128207    1.1288962587   -1.8528171103
  -1.2970901705    0.9337026161   -1.8528171103
  -0.9521191781   -0.3537466547   -1.8528171103
  -0.7248113669   -0.4479006329   -1.8528171103
  -0.4808800389   -0.4800148015   -1.8528171103
   0.2373622621    0.4624634769   -1.9495430693
   0.1940469513    0.7081168117   -1.9495430693
   0.0693254846    0.9241407288   -1.9495430693
  -0.1217588884    1.0844795557   -1.9495430693
  -0.3561585722    1.1697940635   -1.9495430693
  -0.6056015056    1.1697940635   -1.9495430693
  -0.8400011894    1.0844795557   -1.9495430693
  -1.0310855624    0.9241407288   -1.9495430693
  -1.1558070290    0.7081168117   -1.9495430693
  -1.1991223399    0.4624634769   -1.9495430693
  -1.1558070290    0.2168101422   -1.9495430693
  -1.0310855624    0.0007862251   -1.9495430693
  -0.8400011894   -0.1595526018   -1.9495430693
  -0.6056015056   -0.2448671096   -1.9495430693
  -0.3561585722   -0.2448671096   -1.9495430693
   0.1940469513    0.2168101422   -1.9495430693
   0.0034132897    0.4624634769   -2.0195827939
  -0.0614697135    0.7046101412   -2.0195827939
  -0.2387333746    0.8818738023   -2.0195827939
  -0.4808800389    0.9467568055   -2.0195827939
  -0.7230267032    0.8818738023   -2.0195827939
  -0.9002903643    0.7046101412   -2.0195827939
  -0.9651733674    0.4624634769   -2.0195827939
  -0.9002903643    0.2203168127   -2.0195827939
  -0.7230267032    0.0430531515   -2.0195827939
  -0.4808800389   -0.0218298516   -2.0195827939
  -0.2387333746    0.0430531515   -2.0195827939
  -0.0614697135    0.2203168127   -2.0195827939
  -0.2370849192    0.4624634769   -2.0619891169
  -0.3589824790    0.6735962439   -2.0619891169
  -0.6027775987    0.6735962439   -2.0619891169
  -0.7246751585    0.4624634769   -2.0619891169
  -0.6027775987    0.2513307100   -2.0619891169
  -0.3589824790    0.2513307100   -2.0619891169
  -0.4808800389    0.4624634769   -2.0761885656
   2.4726989625    1.0322194772    2.4766414345
   2.7164940822    1.0322194772    2.4624419858
   2.5945965223    1.2433522441    2.4624419858
   2.3508014027    1.2433522441    2.4624419858
   2.2289038429    1.0322194772    2.4624419858
   2.3508014027    0.8210867103    2.4624419858
   2.5945965223    0.8210867103    2.4624419858
   2.9569922911    1.0322194772    2.4200356627
   2.8921092879    1.2743661415    2.4200356627
   2.7148456268    1.4516298026    2.4200356627
   2.4726989625    1.5165128058    2.4200356627
   2.2305522982    1.4516298026    2.4200356627
   2.0532886371    1.2743661415    2.4200356627
   1.9884056340    1.0322194772    2.4200356627
   2.0532886371    0.7900728129    2.4200356627
   2.2305522982    0.6128091518    2.4200356627
   2.4726989625    0.5479261486    2.4200356627
   2.7148456268    0.6128091518    2.4200356627
   2.8921092879    0.7900728129    2.4200356627
   3.1909412635    1.0322194772    2.3499959382
   3.1476259527    1.2778728119    2.3499959382
   3.0229044860    1.4938967290    2.3499959382
   2.8318201130    1.6542355559    2.3499959382
   2.5974204292    1.7395500637    2.3499959382
   2.3479774958    1.7395500637    2.3499959382
   2.1135778120    1.6542355559    2.3499959382
   1.9224934390    1.4938967290    2.3499959382
   1.7977719723    1.2778728119    2.3499959382
   1.7544566615    1.0322194772    2.3499959382
   1.7977719723    0.7865661425    2.3499959382
   1.9224934390    0.5705422254    2.3499959382
   2.1135778120    0.4102033985    2.3499959382
   2.3479774958    0.3248888906    2.3499959382
   2.5974204292    0.3248888906    2.3499959382
   2.8318201130    0.4102033985    2.3499959382
   3.0229044860    0.5705422254    2.3499959382
   3.1476259527    0.7865661425    2.3499959382
   2.9439381017    1.8484296088    2.2532699792
   2.7166302906    1.9425835870    2.2532699792
   2.4726989625    1.9746977556    2.2532699792
   1.5302206841    1.0322194772    2.2532699792
   1.5623348527    0.7882881491    2.2532699792
